,mean_gs,mean_std_dvars,num_high_std_dvars_tps,max_std_dvars,mean_dvars,mean_fd,num_high_motion_tps,max_fd,local_dev_ratio,brainmask_var_component_ratio,gm_skin_1dil_var_component_ratio
0,2999.39572382085,1.0493374318658282,17,2.410751,64.58067547169811,0.41748681324605397,157,2.0810357,0.8656145113250197,0.3453924433978744,1.242128289767219
1,3105.2288376975807,1.0323618008385744,8,2.30919,63.58812681761006,0.3866818348141439,130,1.7966091,0.8221406366177362,0.276468815665769,1.2450068843099547
2,3038.9519246065897,1.031293578616352,11,2.387521,60.720237886792454,0.4516230215499399,166,2.9728457,0.8910970336780504,0.3045571503268969,1.2469302784403122
3,3016.9783012771045,1.0091394150943396,10,2.089946,62.11811962893082,0.3644659410188679,103,3.85308425,0.8358967872762921,0.2929389822989665,1.2208936474733079
4,4375.853367166367,0.9773388134171908,0,1.297747,39.70265255136268,0.14172776433188033,0,0.4198185,0.7702402255251436,0.24696748381877173,1.3158136995656349
5,4238.757605488354,1.0070030607966458,0,1.360482,43.35345513207547,0.130127931369305,1,0.56033445,0.7917604999182356,0.25153274063438735,1.2386043499024963
6,3710.4351451040807,1.0054085136268345,0,1.196518,46.47664531236898,0.07674942037082451,0,0.35368895,0.786843525982149,0.24332929180506385,1.3040372485549925
7,3643.536745306656,0.9762225995807128,0,1.2341959999999998,46.95827395178197,0.13805244858602683,0,0.4118750000000001,0.8060082120166393,0.2498840427288283,1.2402910250026598
8,3933.740806737854,1.053409895178197,0,1.404492,53.5683961802935,0.315051937627587,89,0.9315995,0.9006318079131962,0.23372023153298094,1.3394015039578644
9,3864.4893865586973,1.0334474046121591,0,1.322827,56.33607445283019,0.18652948419735105,7,0.5814622000000002,0.9490791043362935,0.2536285375067627,1.2848506897926324
10,4204.114036873466,1.0849571425576519,5,1.604633,60.665702148846954,0.39773352314242877,169,1.1433029999999995,0.9308783235755663,0.25309383055499474,1.3577133801145094
11,4178.504494783848,1.0661536981132076,1,1.523004,58.49616261215933,0.2561543826824369,24,1.0491493,0.902048863546056,0.2452270660041117,1.2889860894441383
12,3431.3426404106617,1.0606660607966456,0,1.425893,59.6297494297694,0.20511610441090453,9,0.5954990499999999,0.9271172150939214,0.231109022985178,1.3479449276292184
13,3452.7683561321046,1.0459581362683439,0,1.263212,59.17513075262054,0.16857272246285418,3,0.5492958,0.9071889625219441,0.1951688472194691,1.2707357226081788
14,3632.7083791047626,1.0492151823899372,0,1.258708,55.03241391614256,0.1708010201834652,0,0.4608662,0.9252073164574973,0.2190822082694868,1.3642964521040346
15,3700.196221237562,1.0464274570230607,0,1.219975,53.896274561844855,0.1451862804067506,0,0.32252542614780005,0.9152303246053382,0.18882989652344864,1.2690212608608535
16,3075.527625117851,1.0412677044025158,0,1.2521959999999999,52.61411937945493,0.3052961682816361,71,0.7515004999999999,1.0576023008542355,0.2244163160181343,1.3015373200301863
17,3086.8486256365663,1.0241542180293501,0,1.1909020000000001,52.67318985324947,0.19772350484561094,2,0.5625200000000001,1.0185922302248185,0.22748348762726983,1.2360127399057559
18,2942.159224395306,1.018353249475891,3,1.8874389999999999,52.699148115303984,0.27944728927588974,37,1.7971769,0.98418929831478,0.2552013241398501,1.296955329696171
19,2979.9958487837976,1.0349569895178197,7,2.390888,50.81566471698114,0.25514166698215185,12,3.0768647999999996,0.9706675494551705,0.2541835050858951,1.2582802952904228
20,3245.136917023691,1.0087201006289308,1,1.609361,57.56167299790356,0.2601568941208645,33,0.9196413565,0.9017328026629918,0.2661661598969316,1.240288686569581
21,3296.102312426215,1.0333310419287212,0,1.441632,61.42438490566038,0.292278663309979,66,0.93193365,0.9079258938750843,0.2468567257505265,1.2324806802895178
22,2921.7127771186383,1.0585978029350105,0,1.473724,63.82068065828092,0.34330954382809226,88,0.9605091999999998,0.8797915016883939,0.24370220932234266,1.2480799236772866
23,2918.804473228937,1.0474270440251572,0,1.387846,68.61359971488469,0.3280218888472537,82,1.074916,0.8886078498665619,0.25650160387810944,1.2183622420522897
24,3257.816960848966,1.0184420775681342,0,1.224962,48.51869671278826,0.1100189989057901,0,0.24201405,1.0528901689573276,0.22960486661787788,1.2694990140385884
25,3246.137450099065,1.0160634528301888,0,1.283044,47.68871870859539,0.10355383880332047,0,0.3827686315422,1.0470258802785455,0.2570349988533674,1.2954480235086174
26,4013.6988771105916,1.0929155471698115,0,1.3282909999999999,53.089040897274636,0.15999692140797014,0,0.47548017,1.0499972115398197,0.23736271021465963,1.3570780769118125
27,3977.58300761032,1.0746529056603775,1,1.530609,51.85723041928721,0.16712147807801564,0,0.41618215,1.0471832297069537,0.2404588327064838,1.3515105406251957
28,3603.1183901318254,1.0254973773584906,0,1.347151,52.33954150943397,0.18450512221947524,16,0.8073115,0.9563499841443586,0.19051817929695633,1.3720262435385886
29,3494.6386148002157,1.0416890419287212,3,1.6586599999999998,56.85936130607966,0.3566816323035904,89,1.7083025000000005,0.9261526460546741,0.21545176254213927,1.2363420031423702
30,3680.068807943393,1.0605106603773586,0,1.483403,52.17783758909853,0.19710147756509286,11,0.9815841000000001,0.9761335662760601,0.21274308032585293,1.357295954502102
31,3598.562718879934,1.0581077589098533,2,1.604206,51.493092995807125,0.11332395301998102,3,0.7712636499999999,0.9577818041945114,0.21991066715342214,1.3078833850488574
32,4261.085215960172,1.0030355890985325,4,1.806628,44.36521246540881,0.17784201018507506,8,0.70642995,0.8279430666480646,0.25258109581011323,1.3319090510692915
33,4180.835215395294,1.0243482222222222,5,2.255043,44.41716217819707,0.15474173339435704,4,0.618121523,0.8474909611209734,0.20896073513485708,1.2684031121009927
34,4243.878596595356,1.0001686394129978,5,1.598558,43.28881990356395,0.1960210478902874,16,0.9823700000000001,0.8322189327454611,0.22036130240026727,1.3143097941639577
35,4018.567481453883,1.056845641509434,4,1.75643,47.058646714884695,0.1429250572907479,10,0.733538,0.8147545672561405,0.23910289147249258,1.2519506241836678
36,3772.2989919662036,1.1285277002096434,0,1.304174,57.51661936268344,0.11355873150763317,0,0.3823822,0.8300212285167403,0.24815364263716524,1.4639248338164785
37,3713.1796971492513,1.107223610062893,0,1.317221,56.39192114255765,0.08055782090913258,0,0.235084885,0.83275526442017,0.24126113733260157,1.4059546797913895
38,3469.6265492988286,1.0696705052410902,0,1.386594,54.00444256184487,0.07271557396167291,0,0.437515125,0.9097046088333478,0.2617538557622924,1.4230712000787205
39,3449.6030885866594,1.0464146310272535,0,1.204532,53.442398356394136,0.08705866273349584,0,0.3784772,0.8755777510174342,0.25060016546425345,1.3859517982662646
40,3532.9647554644366,1.0335865471698114,0,1.385238,60.360658597484274,0.22886951376729558,5,0.5615274,0.919473349396323,0.20565058079500784,1.3125952275334107
41,3471.4175395026978,1.0197937085953879,4,2.204618,57.71394637945494,0.24281732521719077,19,1.7271261999999998,0.9209052445066735,0.21571229774203127,1.330431922351024
42,3311.6069280414813,1.0437490167714885,0,1.288217,65.28277735639413,0.32393348328930816,85,0.75036915,0.9440556068019939,0.2201281377243974,1.2813054275915403
43,3322.9754543878144,1.0375225073375263,0,1.232257,61.01935465199162,0.24892323883977024,0,0.4946633699999999,0.9093943154315093,0.21316154122978856,1.287570658019003
44,3347.8023152439987,1.00578957442348,0,1.4619389999999999,50.319909236897274,0.0757078940506826,2,0.79968221,0.926105173549363,0.27448359033720743,1.4495865088600046
45,3305.526092300492,1.0340490461215932,0,1.2731350000000001,50.773103958071275,0.09917424544567963,0,0.4742321,0.892109605367591,0.27733242666326646,1.3428678667095515
46,3505.4553258768487,1.0482958259958073,8,3.6220220000000003,54.89625731027253,0.1984245787394495,16,3.5715210741797994,0.8891543127721127,0.26835459867071626,1.4934373436664192
47,3391.9304524021195,1.0347720146750523,2,2.0908900000000004,53.70858457232704,0.15773072438391064,2,0.7256418,0.8635122316313812,0.26260364320324964,1.3983710104094678
48,3330.3275036223963,1.0712236855345911,1,1.581651,55.005479498951786,0.17098990204801057,21,0.6330173000000001,0.9746071729238427,0.26913306180281804,1.254380847506511
49,3314.0625740431024,1.0423407232704403,0,1.364567,54.841383662473795,0.1515054023239539,17,0.6303310499999999,0.9595634022130709,0.25138828499254134,1.2321857064786161
50,3478.0836843630527,1.0770285492662475,2,1.6733240000000005,55.440191320754714,0.2295022187099662,48,0.8586573999999999,0.9326427080887366,0.23695247349844867,1.2747456873456517
51,3376.5031464060507,1.0643529098532494,0,1.453265,57.46661153249476,0.14877111446179891,5,0.55294541,0.9648529042600951,0.24229318410984885,1.2252465759063516
52,2659.8369973622835,1.0457494570230608,2,1.805359,69.45571644444443,0.16823199359486327,1,0.62326903932805,0.9050955171278688,0.2824971699017393,1.3426183289488565
53,2670.7026831266608,1.0406203039832285,0,1.338857,69.12968450943397,0.17888792783665722,11,0.766923915,0.8777560814631233,0.3186580597651755,1.3222450049000802
54,2562.542559095456,1.021994928721174,1,1.667139,69.09410012159329,0.21483826366732062,8,0.6993566000000001,0.9212389795291885,0.29150488868226776,1.34195863588504
55,2567.6035155968657,1.0276157232704404,1,1.789282,68.90318198951782,0.20722264045888888,13,1.1882951500000003,0.8650004432094761,0.30680124251939306,1.3186402453766557
56,2809.465141634343,1.021092570230608,0,1.43993,62.09691267295597,0.2420737988134172,36,1.0579513,0.9909991817317284,0.22007887367916595,1.228562539196308
57,2836.5211403775934,1.0110656939203353,0,1.3958899999999999,60.77593903563942,0.323477020658338,99,1.0458315,0.9861536346912774,0.25064273162061146,1.2685642915398345
58,3029.985126095609,1.038695893081761,3,1.547016,61.5998200524109,0.3688450469337526,136,1.3301966,1.0345239291866521,0.22489960859258212,1.2650092438461844
59,3027.397162742257,1.0276747023060797,0,1.435862,59.806972209643604,0.31597875348637317,60,1.0605015,1.0140764810770933,0.2558739728937323,1.2740404702129084
60,3568.9536440586044,0.9983853396226415,0,1.3204799999999999,44.61756535639413,0.15430429305921814,4,0.8130982,0.902121452389519,0.23710215168141413,1.385671830344027
61,3439.0951761444057,1.0205963312368975,1,1.532909,47.958470737945504,0.17286654664779874,7,0.7520155000000003,0.9092001486044758,0.2538793906029457,1.3043026192087805
62,3566.6483874601363,1.0233756582809224,4,1.906759,44.08327832285116,0.21465502586272026,18,1.336634,0.9958516760033235,0.25882924592834694,1.359750897040169
63,3460.9148532479007,0.9944370188679245,10,2.126314,48.98383019916143,0.25779411605857927,48,1.95765461,0.9723454224107506,0.2764981702667772,1.3131994757967838
64,3388.5763981816413,1.0500783039832284,8,2.463738,62.76907311111111,0.3754177543861936,132,2.3595575,0.9848082299387225,0.23181203524210944,1.2504671429857888
65,3519.5468513514966,1.0322715870020964,3,2.398781,53.22098660796646,0.1338195134269763,3,1.8296117680706496,1.0066606605057675,0.2377896673752833,1.3050377357632108
66,3474.974611358868,1.058022324947589,6,1.8871490000000002,61.547785295597485,0.23644832534365168,16,1.5043841999999998,1.0088828550480655,0.23548873227578615,1.2712860547517653
67,3621.9716183377445,1.035519358490566,8,3.406024,53.69603405031447,0.156326810510561,7,4.5640774915,0.9914829447176867,0.2345186932360169,1.2923867762062444
68,3825.1997062626033,1.093757746331237,6,2.045228,66.35776274842767,0.3856715079081046,123,2.86873152,0.8711421115371791,0.25352187029597056,1.2719650271661251
69,3818.7166958513344,1.095149886792453,18,2.1321790000000003,64.4844224067086,0.288905304678826,59,2.9006062999999997,0.8653315471593966,0.29982506699969613,1.1985583412202034
70,3678.252814596808,1.044621647798742,13,2.218844,59.77243988888888,0.29526065297453685,60,2.4730117300000005,0.8730924139552426,0.23537771897999932,1.286837156179433
71,3366.1368903849743,1.0736617106918238,15,2.146498,63.78086778406709,0.3273491911998222,68,3.38959685,0.8717361413763476,0.28853575435402423,1.1889297540506631
72,3418.0449117490384,1.041144750524109,0,1.380365,51.38359736687631,0.10193090142878243,3,0.6565544999999999,0.9837241223671749,0.22054822269811206,1.3093248986409627
73,3313.3960736070662,1.0135551194968553,0,1.305108,53.41855723689728,0.06843487616531134,0,0.45832979,0.9642216364455803,0.28011823449749984,1.2492447513875014
74,3057.213926015744,1.0200521949685535,0,1.2135690000000001,59.73591126205451,0.14197927857819992,8,1.0139598,1.0215207786975606,0.24391970753593228,1.212140849657999
75,3029.11838704518,1.0282081572327044,0,1.388252,60.94224696436059,0.1021149630151047,1,0.6005670599999999,1.0409588742824945,0.26189288877378525,1.1787211241691222
76,3412.1427467154363,1.045316006289308,0,1.362851,55.422758616352205,0.20425713129366518,44,0.7714390157787699,1.0379979260869285,0.19450325800804988,1.3508538777053736
77,3350.6048232118087,1.0378775283018868,0,1.252652,53.76664416561845,0.1523901222417191,2,0.5956882000000001,0.9951741400666407,0.19819277040743988,1.2217356763313922
78,3429.488928559854,1.0375922138364781,0,1.4447709999999998,54.3523825639413,0.2341960174004193,22,0.8026780700000001,1.0198026710147094,0.19406163432728193,1.3626207131483317
79,3389.760578076241,1.0202639916142557,0,1.2467540000000001,53.45150909433962,0.13867706135116495,0,0.3971484,1.0218754581838485,0.21424058568369522,1.221674417414024
80,3830.944045328943,1.0060062746331238,0,1.2518639999999999,49.08628571488469,0.12246005058204698,0,0.4649667799999999,0.9557580604614709,0.21661229414218897,1.2931385345545436
81,3605.8523100363564,1.0296778784067087,0,1.23401,51.289697874213836,0.047701307962631924,0,0.22471152164531005,0.9629480049654687,0.24492098034428586,1.2023936942019982
82,3861.6460596695365,1.0403831257861635,0,1.202675,50.202656926624734,0.10753133266794476,0,0.3320693,0.9979059796732349,0.23353602363253734,1.292923519117048
83,3735.322619077413,1.0428299874213836,0,1.1707239999999999,52.755297781970654,0.06171434192617594,0,0.21463275,0.9885876822589311,0.24579949787085928,1.2334102896660708
84,3899.3916100585984,1.0685531844863732,5,1.9719400000000002,54.54880261425577,0.22707463411643258,15,1.07720277,0.9326871721957356,0.2272655480335466,1.3882240125905367
85,3827.967548754457,1.0527382243186583,3,1.583648,56.13143120964361,0.09609743295404193,0,0.4348970950000001,0.8819898217088935,0.21917146014047803,1.2582926416832731
86,4050.743299612675,1.0539085828092243,3,1.820684,47.60091154507338,0.2842981150918041,37,1.2059797999999995,0.8849384658708159,0.23894424046938822,1.3829970966161664
87,4072.029421609165,1.0537675262054507,6,1.757664,49.822119597484274,0.2689264584862635,48,0.8696413000000001,0.8968112817823494,0.2126808175818907,1.257924933095285
88,3978.2047477902547,1.0859122704402513,3,1.619114,62.30115503773584,0.3246953693068221,107,0.8513014999999999,0.8612971480002218,0.2640196645304292,1.3005996033887797
89,3944.3618839071273,1.0937578050314467,6,1.6970049999999999,62.870879775681345,0.32932228438874633,100,1.1896557466,0.8670443278066593,0.26137598804247736,1.22683134019861
90,3964.973600114,1.089793853249476,13,1.6643439999999998,65.47908970440251,0.271003531273067,63,0.8321692274000001,0.8628449434958648,0.2914610247590836,1.3082580915955584
91,3995.1861486296084,1.086945955974843,2,1.651933,60.51151905031447,0.23227714378832306,22,0.7519344628177798,0.8842355740905201,0.30119349775537585,1.2135817053824116
92,4028.507637638512,1.0336634025157234,0,1.2692620000000001,48.90297666457023,0.14458474837353502,0,0.32957879999999984,0.9406426298189624,0.248641936361153,1.425826676827566
93,3872.8783745368464,1.0557986289308177,0,1.310712,52.32334285324948,0.05761692300448365,0,0.19761876,0.9164610292392201,0.2576472112142562,1.2917175363084998
94,4000.7866101900445,1.0516047421383647,0,1.233559,50.41739235010483,0.14028170832257483,0,0.39634045,0.9586476550047016,0.2534799987633279,1.460547243330745
95,3910.962160025995,1.043062886792453,0,1.284908,52.3282650754717,0.05649449832495899,0,0.23048960000000002,0.9799663230732558,0.25859359508429836,1.2810525342070735
96,3819.1087840062996,1.0571674549266248,0,1.391084,53.001959188679244,0.12835273208084108,1,0.6284911999999999,1.0269093970492678,0.19204760414332273,1.3382502425339464
97,3755.2479200918724,1.0601574171907757,0,1.236328,53.52563553668762,0.12761140572714666,0,0.4396490116943301,0.9969793593521173,0.19317407726052407,1.2799816348167476
98,3891.24041857285,1.0297168700209645,0,1.208932,50.65342104821802,0.12191893142170547,1,0.5501558999999999,1.067864813533834,0.18386681810514405,1.3294889715311402
99,3786.50265944802,1.0584090524109016,0,1.177425,51.69204083857443,0.11289810329673208,0,0.316958261,1.065183616741411,0.19641915201286816,1.260146401937572
100,3205.7393397019805,1.0130502997903565,1,1.679154,51.544619427672956,0.06385473380627497,3,0.9644315999999999,0.9483188517840452,0.23868782842873343,1.3243030282617116
101,3085.9534703870263,1.0183846519916142,0,1.4724190000000001,49.62500139203354,0.05886190314682507,0,0.46868918299999995,0.9467189330658307,0.27246993826300614,1.2451024349437818
102,3380.277031747308,0.9945120628930817,1,2.060911,47.558613184486376,0.10546716030768552,6,0.9106554,0.9717423723697682,0.27079212941745145,1.3997598737919226
103,3315.361255973408,1.0241206687631028,1,1.61572,48.67876774633124,0.10250762237655621,8,0.748621,0.9178865547021343,0.2517181546733047,1.2872662957695176
104,3863.0583123383917,1.058186238993711,6,1.830616,46.29483186163522,0.15679697512603477,12,1.1916839,0.9132935253573815,0.2663187563112032,1.3091797706472608
105,3877.50735089118,1.022742972746331,13,1.954282,53.094052287211746,0.20244926470236937,31,0.7952034000000001,0.888927916554126,0.26673952385846184,1.2552731176729106
106,3780.7344443562615,1.0370703081761006,28,1.8978220000000001,58.092441939203354,0.24359355584839845,50,1.12755251,0.8257271377221904,0.26501592908309546,1.3337494148512892
107,3663.626878905939,1.0099948679245283,11,1.659876,58.01388921383648,0.2762876952294859,82,1.06953611858882,0.8778941887829683,0.3135000918543811,1.237240074885846
108,3001.635080830062,1.028366146750524,7,1.743075,53.03613086373166,0.19756419922012577,10,0.7191796500000001,0.9509870174326359,0.27698008067222674,1.454123600677879
109,2925.585289749362,1.0437704444444444,11,1.917228,58.57451923060797,0.1727956731802935,9,1.0147195000000002,0.9316751938680641,0.29586583653974147,1.301413998760029
110,3028.4010903716962,1.099032498951782,16,3.3484410000000002,60.22773924318658,0.33389852602725373,50,5.166668,0.8681030188908924,0.31514215857201205,1.4240081772281439
111,2988.856911438545,1.0918500587002098,6,2.238095,60.89997996016772,0.15140797821174004,1,0.6450905,0.8584283623900361,0.29772611030713664,1.3271888114186934
112,3972.6569819121883,1.0936998406708593,27,1.7648490000000001,75.88361965618448,0.4421560500188679,177,1.735679385,0.8674244326188609,0.23609338643154013,1.3115954541294663
113,3937.943397726845,1.0946403647798744,12,1.835722,69.26965185324948,0.4562732737023061,198,1.3923665,0.8326944988816223,0.28217824573855577,1.2449872716208297
114,4104.581215875679,1.0968182348008384,27,1.846862,64.98767688888888,0.5697705951543535,246,1.91692175,0.8879731410750032,0.2522607936031506,1.3099218064563087
115,4038.715303659978,1.0654015639413,24,2.061611,64.59286606289308,0.40262610431865825,120,2.03204045,0.8753905384048172,0.2766578752413978,1.2347098899660525
116,2612.0697570456596,1.0485713396226415,15,2.327229,55.411166406708595,0.3007194272168531,79,1.89764465,0.9435927056968344,0.27063161083033066,1.2983817890816947
117,2530.168706590281,1.053559530398323,10,2.230445,58.134760903563944,0.2751119689171908,37,1.49699104,0.9443980594496245,0.27588562544050255,1.2582887000118745
118,2389.217073330792,1.034520641509434,7,1.8788340000000001,55.98035427882599,0.28856505671150984,71,1.59681614511531,0.9390880094439545,0.22894486694769978,1.2881609079103264
119,2276.4896666525606,1.0347561928721174,6,2.043136,57.132291092243186,0.1733249576605184,11,1.5503841,0.9742582907051311,0.26408797499560654,1.2369318103026197
120,3333.3571324144127,1.0163088993710692,39,3.4622660000000005,69.99016647798742,0.4901622447723402,126,6.1146139999999995,0.9082136876882483,0.23662696465889907,1.4061906581304835
121,3231.047431689843,1.0366038448637316,21,3.17877,62.46776808385745,0.27593059370867923,43,4.516172,0.8860706780680689,0.27593040984455475,1.3415333572573054
122,3262.1336065031855,1.0518667672955975,0,1.498312,57.23558957651992,0.10023970726425387,0,0.35379786501000005,0.8803699354021993,0.285110792553246,1.4026982927992246
123,3194.436993096908,1.050132471698113,0,1.489538,58.57728089937107,0.05447459926852239,0,0.34716584628611996,0.8646839669957526,0.2820952606017321,1.3469915215907782
124,3492.0895336911385,0.9960633081761007,3,1.679821,44.65521521383648,0.1966413533334409,17,0.98185,0.9482213086263929,0.26724850287723023,1.4460156198528336
125,3483.9767507380197,1.0211576876310273,3,2.258512,46.65672009853249,0.2538039356645702,31,2.28328935,0.9498331663907309,0.23012895975512318,1.2851587108192954
126,3473.310959457835,1.0679925157232704,4,1.99773,52.37362788469601,0.23979757210266406,28,1.095202214,0.9617216363008569,0.2712493202121306,1.5070310050396893
127,3503.929392109219,1.046964144654088,2,1.588167,51.121434786163526,0.2245045588467874,31,0.9762377000000002,0.9693633751620675,0.2531948379829549,1.3295004893833888
128,3630.829823745419,0.9870763626834381,0,1.174356,44.33780098532495,0.24207361305450734,3,0.5380468,1.0000076561721967,0.21516101540862032,1.1648376478188558
129,3515.6730384562316,1.0410558679245283,0,1.358719,45.32267360796646,0.16960563804654089,2,0.539427,0.9669485507641585,0.24012652327096212,1.1439791132680517
130,3290.568573298587,0.9979134989517819,0,1.277982,47.01019000209643,0.20575729412744231,1,0.51779203,0.9795642134717798,0.3196146074408268,1.1694122804721288
131,3371.912137721029,0.9957163165618449,0,1.160297,47.526325735849056,0.17604496026623406,0,0.4922968999999999,0.9915985039294914,0.25660649834709315,1.170928243075992
132,3184.981046362483,1.0340965471698114,7,1.736893,71.98064560167714,0.6480214703178196,278,3.3471580000000003,0.8861577093439132,0.2381745566830095,1.312641477686053
